order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
8058,12,49,Burger,2025-08-10,21:39:00,Confirmed,1043.45
8059,12,61,Burger,2025-06-30,12:37:00,Delivered,271.47
8060,15,7,Thali,2025-06-09,13:40:00,Delivered,1368.73
8061,1,34,Thali,2025-02-10,10:16:00,Pending,833.95
8062,3,43,Burger,2025-04-30,18:57:00,Cancelled,1105.78
8063,9,45,Noodles,2024-09-21,13:51:00,Confirmed,383.83
8064,16,5,Pasta,2024-11-21,15:09:00,Cancelled,491.62
8065,9,33,Noodles,2024-12-22,15:18:00,Pending,688.55
8066,24,6,Biryani,2025-07-28,14:18:00,Pending,1441.81
8067,3,32,Biryani,2024-10-22,12:42:00,Pending,1272.66
8068,32,23,Roll,2025-06-23,15:05:00,Pending,292.2
8069,35,61,Roll,2025-01-17,19:57:00,Delivered,1286.82
8070,1,16,Biryani,2025-06-15,18:43:00,Pending,317.82
8071,6,54,Salad,2024-10-19,15:10:00,Pending,1152.38
8072,19,53,Noodles,2024-09-24,13:22:00,Delivered,260.84
8073,30,16,Salad,2024-11-02,21:54:00,Confirmed,538.93
8074,13,23,Thali,2025-04-18,18:00:00,Delivered,1369.68
8075,31,42,Burger,2025-01-19,20:27:00,Delivered,1051.72
8076,17,8,Sandwich,2025-07-23,21:47:00,Confirmed,597.08
8077,1,45,Pasta,2025-02-15,17:12:00,Delivered,1258.62
8078,33,45,Thali,2025-02-02,11:50:00,Delivered,947.19
8079,15,8,Pasta,2025-03-11,13:17:00,Pending,1351.52
8080,20,63,Burger,2025-01-17,10:05:00,Delivered,325.76
8081,35,67,Sandwich,2024-11-06,12:50:00,Delivered,277.84
8082,9,11,Noodles,2024-09-08,13:08:00,Pending,765.11
8083,28,19,Soup,2025-04-16,12:53:00,Cancelled,787.61
8084,28,66,Noodles,2025-04-25,13:31:00,Delivered,732.53
8085,4,26,Salad,2024-12-25,22:24:00,Cancelled,715.19
8086,29,5,Burger,2024-12-05,18:26:00,Delivered,339.67
8087,35,56,Biryani,2024-09-20,11:07:00,Pending,966.99
8088,7,46,Soup,2024-11-22,21:33:00,Confirmed,1035.59
8089,22,28,Biryani,2025-04-12,12:34:00,Delivered,759.55
8090,26,2,Sandwich,2025-05-20,11:47:00,Pending,980.5
8091,11,33,Burger,2024-09-03,16:01:00,Confirmed,1362.41
8092,9,64,Thali,2024-11-17,11:35:00,Pending,1255.96
8093,31,31,Roll,2024-09-15,11:49:00,Confirmed,504.94
8094,8,70,Sandwich,2025-04-06,18:36:00,Pending,344.46
8095,29,29,Salad,2025-01-31,18:42:00,Confirmed,860.54
8096,16,57,Pasta,2024-12-10,11:20:00,Confirmed,835.38
8097,14,56,Soup,2025-08-23,16:39:00,Delivered,1068.49
8098,23,5,Roll,2024-11-22,11:12:00,Cancelled,457.38
8099,11,66,Thali,2025-05-31,20:47:00,Cancelled,396.42
8100,9,29,Burger,2025-05-20,14:01:00,Delivered,537.33
8101,17,7,Salad,2024-12-29,18:11:00,Cancelled,1272.53
8102,13,42,Sandwich,2025-08-15,19:42:00,Pending,235.74
8103,7,67,Burger,2025-04-05,18:00:00,Confirmed,1398.84
8104,10,8,Burger,2024-12-28,10:15:00,Confirmed,1380.66
8105,31,29,Biryani,2025-08-13,16:59:00,Pending,1427.9
8106,16,54,Roll,2025-01-15,20:47:00,Delivered,792.04
8107,31,42,Roll,2024-12-04,15:04:00,Pending,780.99
8108,18,29,Pizza,2024-09-19,15:11:00,Cancelled,1306.48
8109,3,46,Burger,2025-08-17,18:03:00,Pending,461.85
8110,28,2,Burger,2024-11-05,12:00:00,Cancelled,238.23
8111,19,30,Soup,2025-08-18,12:52:00,Cancelled,1181.01
8112,23,55,Thali,2025-05-30,21:07:00,Confirmed,889.57
8113,20,63,Thali,2025-02-13,17:28:00,Confirmed,963.69
8114,34,50,Pasta,2025-04-28,16:45:00,Pending,1247.53
8115,20,65,Biryani,2024-09-26,11:19:00,Cancelled,1091.21
8116,4,67,Pasta,2025-05-02,11:25:00,Confirmed,1256.47
8117,1,18,Pizza,2025-01-23,11:35:00,Delivered,987.84
8118,4,23,Roll,2024-11-28,15:48:00,Pending,1017.19
8119,13,31,Thali,2025-05-24,12:57:00,Delivered,1332.16
8120,21,66,Burger,2024-09-07,12:37:00,Delivered,861.61
8121,2,46,Burger,2025-07-01,15:36:00,Delivered,1024.06
8122,28,49,Thali,2024-10-23,16:54:00,Confirmed,1215.8
8123,6,43,Pasta,2024-09-27,11:32:00,Pending,1167.4
8124,1,10,Noodles,2025-07-27,19:11:00,Delivered,420.24
8125,18,31,Roll,2025-03-22,14:36:00,Delivered,637.14
8126,25,17,Soup,2025-02-11,19:34:00,Confirmed,865.37
8127,11,53,Biryani,2025-07-21,14:40:00,Delivered,829.01
8128,25,69,Noodles,2025-05-13,11:39:00,Cancelled,1132.44
8129,33,3,Biryani,2025-01-15,19:05:00,Confirmed,246.43
8130,14,37,Pasta,2025-03-05,21:36:00,Confirmed,1152.7
8131,24,67,Pizza,2025-08-04,20:15:00,Delivered,1340.95
8132,6,57,Roll,2025-04-02,22:01:00,Confirmed,1250.95
8133,25,46,Salad,2024-10-01,17:58:00,Delivered,1410.46
8134,5,25,Soup,2025-04-17,15:32:00,Pending,473.95
8135,30,49,Thali,2025-07-25,15:03:00,Pending,323.15
8136,34,30,Pasta,2025-05-17,14:31:00,Cancelled,1110.85
8137,34,18,Pasta,2025-02-24,18:04:00,Delivered,1245.13
8138,30,48,Pasta,2025-07-21,16:24:00,Pending,717.45
8139,12,52,Noodles,2025-03-10,17:14:00,Pending,292.58
8140,13,37,Roll,2024-09-07,20:54:00,Pending,789.41
8141,14,8,Biryani,2024-11-07,16:33:00,Pending,1476.51
8142,4,62,Pasta,2024-11-27,14:37:00,Delivered,1025.14
8143,30,44,Sandwich,2025-07-31,17:59:00,Confirmed,637.91
8144,31,67,Noodles,2025-06-19,21:40:00,Delivered,388.23
8145,30,55,Burger,2024-10-17,16:43:00,Cancelled,612.73
8146,12,1,Noodles,2025-01-13,15:25:00,Confirmed,366.22
8147,10,66,Sandwich,2024-09-08,17:03:00,Pending,170.74
8148,4,50,Pizza,2025-03-28,20:30:00,Delivered,766.39
8149,6,31,Sandwich,2024-10-24,10:27:00,Delivered,729.41
8150,20,61,Salad,2024-08-30,14:39:00,Delivered,523.36
8151,7,43,Salad,2024-10-17,19:25:00,Pending,1251.32
8152,5,12,Pizza,2025-01-01,12:05:00,Cancelled,322.21
8153,19,21,Soup,2024-12-12,13:22:00,Confirmed,924.54
8154,8,4,Sandwich,2025-07-27,13:06:00,Confirmed,1273.39
8155,35,3,Roll,2025-07-17,10:38:00,Pending,1368.04
8156,18,59,Pasta,2024-10-23,19:16:00,Cancelled,999.05
8157,24,53,Salad,2025-04-08,12:14:00,Cancelled,1396.38
8158,27,1,Noodles,2025-05-22,14:37:00,Delivered,1293.81
8159,12,31,Thali,2025-03-28,18:12:00,Confirmed,875.64
8160,12,28,Thali,2024-10-17,19:40:00,Delivered,966.23
8161,5,42,Sandwich,2024-10-21,20:31:00,Cancelled,513.91
8162,28,44,Pizza,2024-12-25,15:46:00,Pending,264.6
8163,11,58,Sandwich,2025-04-29,21:34:00,Cancelled,1486.37
8164,15,62,Roll,2024-12-30,13:36:00,Cancelled,846.77
8165,21,4,Soup,2025-06-08,22:58:00,Cancelled,454.41
8166,3,38,Roll,2024-12-11,19:59:00,Confirmed,867.31
8167,11,62,Salad,2025-08-07,21:26:00,Pending,270.95
8168,14,47,Burger,2025-06-07,13:08:00,Delivered,1334.68
8169,16,22,Pasta,2025-04-26,19:56:00,Pending,691.1
8170,29,14,Burger,2025-05-27,17:43:00,Delivered,969.11
8171,8,62,Thali,2024-11-03,14:57:00,Cancelled,230.07
8172,14,12,Roll,2025-07-19,11:18:00,Cancelled,777.27
8173,11,12,Roll,2024-12-29,16:58:00,Pending,908.61
8174,17,39,Salad,2024-12-06,11:41:00,Delivered,960.34
8175,17,70,Burger,2025-08-02,10:02:00,Pending,1488.52
8176,4,15,Pasta,2025-02-23,22:04:00,Delivered,999.74
8177,12,7,Pizza,2025-05-11,11:09:00,Confirmed,439.48
8178,16,9,Sandwich,2024-11-28,15:56:00,Pending,1043.3
8179,13,55,Biryani,2024-09-10,17:52:00,Pending,658.85
8180,33,18,Pizza,2025-03-11,16:42:00,Pending,273.15
8181,34,18,Roll,2024-09-03,10:51:00,Pending,1006.35
8182,9,35,Soup,2024-10-04,17:47:00,Delivered,1040.94
8183,8,67,Pizza,2025-01-05,21:14:00,Delivered,1098.55
8184,5,35,Pasta,2024-10-04,14:08:00,Delivered,1044.5
8185,21,38,Roll,2025-05-27,11:32:00,Pending,745.96
8186,9,22,Noodles,2025-05-12,12:12:00,Cancelled,875.93
8187,6,37,Salad,2025-05-19,14:55:00,Pending,1363.17
8188,6,62,Roll,2024-11-19,11:11:00,Delivered,254.2
8189,15,36,Pizza,2024-10-15,20:59:00,Delivered,471.12
8190,32,41,Burger,2024-09-01,14:45:00,Pending,568.43
8191,2,70,Roll,2024-10-19,15:14:00,Cancelled,282.54
8192,16,61,Burger,2025-05-11,13:29:00,Confirmed,152.22
8193,23,14,Sandwich,2024-10-22,18:35:00,Confirmed,1303.02
8194,15,16,Salad,2025-08-04,17:56:00,Pending,524.62
8195,33,29,Pizza,2025-04-25,13:40:00,Cancelled,702.01
8196,19,43,Roll,2025-05-26,13:53:00,Cancelled,292.03
8197,15,30,Pasta,2024-11-27,11:19:00,Confirmed,290.7
8198,3,58,Burger,2025-08-16,11:45:00,Confirmed,474.6
8199,34,49,Soup,2024-10-26,11:48:00,Pending,785.23
8200,35,45,Thali,2025-06-28,18:29:00,Confirmed,228.76
8201,15,22,Noodles,2025-05-25,17:40:00,Cancelled,593.4
8202,31,44,Biryani,2024-11-13,20:15:00,Delivered,923.77
8203,2,8,Noodles,2025-04-22,15:01:00,Pending,264.5
8204,24,50,Thali,2024-10-12,16:12:00,Pending,1226.06
8205,15,49,Sandwich,2025-07-15,12:30:00,Pending,364.95
8206,23,25,Soup,2025-04-09,10:46:00,Cancelled,1376.05
8207,24,60,Burger,2025-01-16,21:54:00,Delivered,1024.66
8208,25,40,Sandwich,2025-04-02,17:32:00,Pending,717.04
8209,13,1,Pizza,2024-11-12,11:05:00,Confirmed,1496.76
8210,35,32,Pizza,2025-04-11,17:18:00,Cancelled,750.2
8211,1,65,Sandwich,2025-04-19,15:16:00,Delivered,1160.84
8212,24,59,Sandwich,2025-06-23,15:27:00,Confirmed,1363.4
8213,30,14,Soup,2025-03-21,19:31:00,Confirmed,557.77
8214,23,25,Pasta,2025-05-30,18:19:00,Cancelled,1185.07
8215,2,17,Burger,2024-09-17,16:48:00,Confirmed,1056.64
8216,21,54,Roll,2025-02-08,15:59:00,Pending,1004.96
8217,32,47,Salad,2025-07-06,17:42:00,Cancelled,976.04
8218,2,64,Noodles,2025-04-20,22:48:00,Confirmed,1374
8219,8,20,Sandwich,2024-11-21,10:43:00,Confirmed,663.87
8220,33,33,Pasta,2025-08-02,11:13:00,Delivered,1349.42
8221,18,31,Noodles,2024-10-11,22:28:00,Pending,1243.77
8222,12,58,Sandwich,2025-07-31,16:30:00,Delivered,937.77
8223,35,63,Salad,2025-01-01,10:18:00,Delivered,504.89
8224,3,18,Roll,2025-07-23,17:51:00,Delivered,1257.51
8225,20,63,Pizza,2024-12-10,14:59:00,Confirmed,790.26
8226,3,33,Thali,2024-09-23,10:24:00,Pending,1289.19
8227,8,33,Thali,2025-06-08,20:39:00,Cancelled,1059.77
8228,20,4,Sandwich,2025-05-05,22:49:00,Confirmed,279.29
8229,18,47,Burger,2024-09-20,22:28:00,Pending,1480.1
8230,10,28,Pasta,2025-01-09,22:24:00,Pending,224.14
8231,13,42,Burger,2025-02-19,13:06:00,Pending,1389.14
8232,16,37,Roll,2025-07-10,22:58:00,Pending,557.94
8233,15,38,Sandwich,2024-09-20,22:02:00,Pending,461.86
8234,12,43,Salad,2024-11-08,17:12:00,Pending,429.5
8235,25,65,Burger,2025-07-10,14:54:00,Delivered,188.68
8236,30,19,Noodles,2024-11-14,19:58:00,Cancelled,1392.79
8237,12,28,Pizza,2025-07-23,12:19:00,Cancelled,1039.38
8238,32,27,Roll,2024-09-12,20:40:00,Pending,753.96
8239,31,60,Soup,2024-10-14,10:40:00,Pending,702.92
8240,2,20,Sandwich,2024-10-24,12:01:00,Cancelled,598.94
8241,35,56,Roll,2025-07-09,12:02:00,Delivered,1313.71
8242,7,14,Thali,2025-03-09,21:45:00,Delivered,1030.31
8243,9,8,Thali,2024-09-03,17:30:00,Delivered,1405.99
8244,14,18,Salad,2025-05-26,18:10:00,Cancelled,895.15
8245,20,70,Noodles,2025-01-14,21:00:00,Confirmed,1030.54
8246,28,27,Biryani,2025-04-22,11:50:00,Pending,900.62
8247,24,68,Burger,2025-05-18,22:08:00,Confirmed,1196.01
8248,32,43,Pizza,2025-04-06,22:47:00,Delivered,1497.37
8249,6,2,Pizza,2025-07-29,22:01:00,Cancelled,305.91
8250,13,3,Thali,2025-02-04,21:57:00,Cancelled,1315.59
8251,31,29,Noodles,2025-01-04,22:03:00,Confirmed,1366.18
8252,29,9,Soup,2024-10-12,18:17:00,Confirmed,1471.17
8253,6,54,Biryani,2025-05-22,17:57:00,Pending,649.6
8254,1,12,Sandwich,2025-07-25,22:44:00,Pending,350.28
8255,27,68,Soup,2025-04-02,15:57:00,Delivered,532.25
8256,14,23,Noodles,2024-11-07,14:05:00,Confirmed,1200.3
8257,33,26,Sandwich,2025-04-19,11:48:00,Pending,793.76
8258,22,58,Thali,2024-09-12,14:20:00,Confirmed,218.64
8259,8,40,Thali,2025-05-15,12:04:00,Pending,1389.16
8260,20,58,Sandwich,2024-11-19,18:35:00,Pending,671.71
8261,9,48,Soup,2024-08-27,20:01:00,Cancelled,962.53
8262,12,43,Sandwich,2025-07-13,14:04:00,Cancelled,706.57
8263,6,26,Salad,2025-07-07,18:15:00,Cancelled,550.29
8264,8,70,Burger,2025-07-30,20:04:00,Delivered,961.44
8265,2,50,Soup,2025-05-11,15:09:00,Delivered,738.39
8266,2,48,Soup,2024-10-19,16:08:00,Delivered,826.93
8267,29,4,Soup,2024-09-30,22:32:00,Pending,519.87
8268,16,36,Soup,2025-03-27,11:49:00,Cancelled,800.6
8269,25,59,Roll,2025-06-10,18:32:00,Cancelled,1293.05
8270,21,36,Pizza,2024-11-25,10:22:00,Pending,912.31
8271,16,64,Roll,2025-07-29,13:12:00,Confirmed,1417.74
8272,33,65,Pizza,2024-09-08,20:12:00,Cancelled,1163.69
8273,16,50,Pasta,2025-03-26,21:08:00,Delivered,1411.14
8274,19,2,Noodles,2025-04-23,16:04:00,Delivered,1282.85
8275,4,34,Thali,2025-02-19,19:10:00,Pending,634.91
8276,17,10,Sandwich,2025-02-18,11:36:00,Cancelled,444.34
8277,21,52,Sandwich,2025-01-30,20:28:00,Confirmed,449.3
8278,12,65,Pizza,2025-05-31,18:01:00,Cancelled,1362.08
8279,6,5,Biryani,2024-09-13,18:21:00,Confirmed,922.16
8280,12,9,Salad,2024-10-26,18:57:00,Cancelled,633.78
8281,20,16,Roll,2024-09-02,15:16:00,Delivered,383.73
8282,25,56,Biryani,2025-08-11,13:24:00,Pending,260.67
8283,32,64,Burger,2025-07-30,21:52:00,Cancelled,633.56
8284,26,34,Sandwich,2025-04-07,14:29:00,Pending,714.65
8285,30,68,Biryani,2025-01-16,12:57:00,Delivered,377.76
8286,14,2,Thali,2024-12-08,12:54:00,Delivered,688.48
8287,35,47,Soup,2025-03-28,13:20:00,Confirmed,414.1
8288,11,33,Roll,2025-08-18,16:45:00,Delivered,1468.61
8289,1,69,Noodles,2025-06-04,13:22:00,Confirmed,505.62
8290,11,58,Noodles,2024-09-07,17:37:00,Delivered,693.61
8291,12,26,Thali,2025-04-14,13:53:00,Pending,222.91
8292,1,9,Thali,2025-08-12,19:33:00,Cancelled,755.48
8293,2,69,Sandwich,2025-08-24,14:06:00,Confirmed,1393.41
8294,1,20,Thali,2025-06-09,10:56:00,Cancelled,445.48
8295,15,48,Pizza,2024-10-08,22:58:00,Pending,1062.64
8296,19,64,Noodles,2024-11-19,10:17:00,Cancelled,1095.17
8297,5,14,Thali,2025-07-14,20:51:00,Delivered,1026.93
8298,6,4,Roll,2025-02-28,17:37:00,Confirmed,713.78
8299,5,59,Burger,2024-10-28,15:48:00,Pending,1226.04
8300,31,43,Burger,2025-04-03,15:33:00,Delivered,363.04
8301,23,13,Salad,2025-03-11,17:26:00,Pending,559.53
8302,4,6,Thali,2024-09-13,14:35:00,Pending,955.86
8303,25,6,Pasta,2025-04-15,22:15:00,Pending,1495.72
8304,6,51,Biryani,2025-05-01,13:55:00,Confirmed,271.26
8305,8,18,Roll,2025-01-04,16:44:00,Pending,795.42
8306,32,13,Biryani,2024-09-28,20:04:00,Confirmed,1135.52
8307,2,62,Biryani,2025-07-08,10:16:00,Confirmed,566.37
8308,8,40,Thali,2025-05-02,18:51:00,Pending,1053.28
8309,19,19,Roll,2025-02-05,12:08:00,Delivered,816.57
8310,6,18,Biryani,2024-10-27,21:46:00,Pending,294.02
8311,21,2,Noodles,2024-11-11,19:51:00,Delivered,1032.52
8312,5,26,Soup,2025-06-19,21:17:00,Delivered,174.84
8313,33,30,Salad,2025-03-15,12:03:00,Confirmed,492.17
8314,22,55,Burger,2024-10-16,11:47:00,Delivered,772.22
8315,17,55,Burger,2024-12-29,19:41:00,Pending,1336.92
8316,1,48,Roll,2025-05-25,19:37:00,Confirmed,1189.01
8317,25,45,Noodles,2024-11-07,13:22:00,Confirmed,270.8
8318,20,68,Noodles,2025-07-10,12:14:00,Confirmed,1180.39
8319,26,20,Salad,2024-09-05,20:07:00,Pending,660.63
8320,16,69,Thali,2025-06-14,16:32:00,Cancelled,172.04
8321,28,10,Soup,2025-07-17,10:55:00,Cancelled,708.26
8322,12,18,Burger,2025-01-12,19:03:00,Delivered,1236.04
8323,17,30,Biryani,2024-12-09,22:56:00,Pending,625.22
8324,14,55,Soup,2025-02-18,12:34:00,Pending,361.52
8325,2,14,Soup,2025-04-23,13:17:00,Confirmed,249.71
8326,33,4,Salad,2025-02-28,20:38:00,Pending,294.22
8327,12,44,Pizza,2025-05-12,13:57:00,Delivered,1323.58
8328,11,8,Soup,2025-06-03,12:40:00,Cancelled,979.69
8329,33,32,Thali,2025-02-17,21:04:00,Delivered,1063.45
8330,24,8,Roll,2025-04-15,21:15:00,Cancelled,150.41
8331,16,10,Biryani,2025-02-20,15:31:00,Confirmed,871.53
8332,5,59,Burger,2025-08-17,15:20:00,Cancelled,1259.56
8333,7,12,Burger,2025-02-11,22:28:00,Delivered,932.43
8334,26,57,Pasta,2024-10-17,13:37:00,Cancelled,1423.14
8335,20,10,Biryani,2024-09-05,18:29:00,Cancelled,881.74
8336,26,26,Burger,2025-04-17,22:09:00,Delivered,329.01
8337,12,19,Burger,2025-05-01,18:47:00,Cancelled,1462.79
8338,21,17,Biryani,2025-08-02,11:49:00,Confirmed,1176.1
8339,29,46,Soup,2025-01-01,21:16:00,Pending,726.08
8340,29,23,Thali,2025-06-13,11:48:00,Pending,1265.94
8341,2,31,Burger,2025-04-12,12:59:00,Cancelled,1002.2
8342,32,16,Thali,2024-11-17,19:47:00,Pending,221.52
8343,22,64,Noodles,2025-06-18,18:16:00,Pending,693.23
8344,11,64,Salad,2024-10-17,10:15:00,Pending,874.46
8345,8,18,Soup,2025-04-03,18:29:00,Cancelled,501.07
8346,33,6,Biryani,2025-06-04,22:48:00,Cancelled,195.96
8347,19,59,Salad,2025-07-11,18:41:00,Cancelled,267.41
8348,35,66,Salad,2025-05-25,16:01:00,Delivered,619.48
8349,19,35,Pasta,2025-05-12,20:16:00,Confirmed,360.29
8350,17,59,Salad,2025-03-31,13:16:00,Delivered,289.75
8351,24,27,Soup,2025-01-29,13:08:00,Confirmed,861.13
8352,34,24,Pasta,2025-05-23,15:33:00,Pending,996.29
8353,25,29,Pizza,2024-12-26,10:32:00,Delivered,274.34
8354,9,62,Pasta,2024-09-21,14:50:00,Cancelled,811.9
8355,22,33,Soup,2025-05-26,16:51:00,Cancelled,164.24
8356,3,13,Burger,2024-09-05,18:31:00,Confirmed,645.23
8357,25,5,Biryani,2025-02-16,20:07:00,Delivered,369.95
8358,2,27,Sandwich,2024-09-11,14:38:00,Confirmed,524.01
8359,18,59,Soup,2025-07-28,18:30:00,Confirmed,513.66
8360,5,17,Biryani,2025-04-19,16:12:00,Cancelled,574.31
8361,7,70,Soup,2025-07-11,22:23:00,Cancelled,920.1
8362,25,25,Soup,2024-12-08,19:42:00,Cancelled,380.81
8363,3,32,Pizza,2025-08-12,22:59:00,Delivered,337.16
8364,9,6,Biryani,2025-03-13,11:04:00,Delivered,1336.94
8365,24,55,Roll,2025-08-05,19:06:00,Confirmed,640
8366,22,23,Thali,2025-08-03,13:55:00,Cancelled,1245.49
8367,13,8,Noodles,2025-04-19,12:04:00,Pending,1089.42
8368,18,47,Pasta,2025-06-21,19:17:00,Pending,916.5
8369,24,20,Pasta,2024-09-04,10:57:00,Pending,375.74
8370,23,39,Roll,2025-04-11,15:42:00,Pending,205.56
8371,21,69,Pasta,2025-04-12,10:54:00,Confirmed,322.09
8372,22,61,Roll,2025-02-25,22:26:00,Delivered,1477.12
8373,10,34,Noodles,2025-07-08,18:27:00,Confirmed,1098.9
8374,24,59,Soup,2025-05-13,12:46:00,Pending,339.63
8375,10,50,Noodles,2025-06-20,16:05:00,Confirmed,1094.54
8376,10,22,Pasta,2025-03-19,12:31:00,Confirmed,567.96
8377,15,55,Soup,2024-11-09,22:06:00,Delivered,934.1
8378,29,14,Burger,2025-04-15,16:32:00,Confirmed,1212.7
8379,15,2,Roll,2025-05-04,19:24:00,Confirmed,867.73
8380,7,61,Biryani,2025-05-19,11:33:00,Confirmed,1398.9
8381,21,18,Noodles,2025-07-15,11:56:00,Delivered,1155.11
8382,25,26,Soup,2024-09-11,20:21:00,Confirmed,1273.29
8383,31,7,Biryani,2024-11-03,20:48:00,Delivered,269.84
8384,23,56,Pasta,2025-05-09,12:52:00,Cancelled,1426.1
8385,14,35,Roll,2024-09-07,10:06:00,Pending,810.36
8386,1,67,Roll,2025-04-01,20:47:00,Pending,804.22
8387,29,55,Noodles,2025-08-21,11:01:00,Confirmed,1299.94
8388,1,61,Noodles,2024-10-25,16:57:00,Cancelled,155.58
8389,12,30,Burger,2024-10-19,13:46:00,Cancelled,1292.55
8390,29,50,Soup,2024-11-02,16:24:00,Delivered,965.26
8391,25,37,Biryani,2024-12-22,17:48:00,Pending,193.29
8392,34,20,Pasta,2024-12-11,22:04:00,Cancelled,515.79
8393,17,8,Burger,2025-04-19,15:48:00,Delivered,1031.53
8394,23,50,Sandwich,2024-11-15,10:13:00,Delivered,948.78
8395,13,51,Noodles,2024-10-22,14:05:00,Pending,1409.51
8396,5,66,Salad,2025-06-14,21:00:00,Cancelled,1384.8
8397,26,8,Pizza,2025-04-28,21:31:00,Delivered,828.14
8398,34,40,Noodles,2024-09-28,22:53:00,Pending,272.6
8399,12,36,Soup,2025-01-13,13:46:00,Delivered,1114.03
8400,4,18,Sandwich,2024-09-27,13:12:00,Delivered,783.7
8401,25,1,Roll,2025-04-12,20:35:00,Pending,907.06
8402,17,8,Soup,2024-12-31,16:16:00,Delivered,639.9
8403,14,60,Pasta,2025-06-04,11:12:00,Cancelled,203.7
8404,3,65,Pizza,2024-12-15,15:10:00,Delivered,1257.15
8405,22,32,Pasta,2025-01-14,17:57:00,Delivered,319.85
8406,34,56,Salad,2024-10-06,10:33:00,Delivered,165.89
8407,35,14,Salad,2025-06-15,13:16:00,Delivered,1370.81
8408,34,33,Noodles,2025-02-10,17:54:00,Delivered,412.73
8409,11,18,Salad,2024-12-08,16:07:00,Confirmed,875.75
8410,22,46,Pasta,2025-01-23,22:10:00,Delivered,1135.15
8411,17,21,Biryani,2025-04-26,17:00:00,Confirmed,838.79
8412,11,59,Thali,2025-07-24,22:48:00,Confirmed,675
8413,34,12,Noodles,2024-12-28,18:41:00,Pending,307.44
8414,17,4,Salad,2025-05-13,21:47:00,Delivered,284.89
8415,29,48,Salad,2025-02-10,18:15:00,Pending,1041.02
8416,10,9,Pizza,2025-03-07,13:29:00,Pending,736.32
8417,26,35,Pizza,2025-08-06,14:23:00,Delivered,660.55
8418,5,23,Pizza,2024-12-12,11:02:00,Pending,431.54
8419,3,25,Burger,2025-03-06,12:12:00,Cancelled,1438.72
8420,25,55,Roll,2024-12-03,16:05:00,Delivered,162.8
8421,35,33,Noodles,2024-12-17,13:27:00,Pending,1084.71
8422,10,18,Noodles,2025-02-06,19:37:00,Pending,202.08
8423,23,53,Sandwich,2025-01-08,18:21:00,Cancelled,910.73
8424,11,12,Burger,2024-10-25,21:59:00,Delivered,1139.4
8425,4,55,Salad,2025-01-23,14:26:00,Confirmed,831.37
8426,3,13,Biryani,2025-07-10,22:12:00,Pending,549.23
8427,29,24,Burger,2025-06-04,11:54:00,Confirmed,707.48
8428,21,64,Salad,2024-10-29,19:11:00,Confirmed,1372.39
8429,32,23,Pizza,2024-10-26,14:14:00,Pending,1337.03
8430,23,8,Burger,2025-02-15,11:56:00,Delivered,620.06
8431,29,27,Salad,2024-12-29,20:39:00,Confirmed,666.4
8432,27,49,Roll,2025-01-03,14:14:00,Pending,1202.14
8433,13,25,Pasta,2025-01-03,21:47:00,Cancelled,431.64
8434,9,14,Roll,2025-04-14,16:22:00,Cancelled,748.77
8435,29,55,Soup,2024-12-13,12:03:00,Confirmed,986.7
8436,16,4,Burger,2024-12-10,13:26:00,Confirmed,798.08
8437,30,58,Biryani,2025-03-07,11:22:00,Pending,151.8
8438,20,31,Biryani,2025-03-16,15:08:00,Delivered,932.44
8439,26,43,Sandwich,2025-05-16,17:12:00,Confirmed,635.32
8440,15,17,Thali,2024-11-23,17:31:00,Delivered,480.89
8441,10,47,Pasta,2024-09-07,16:50:00,Delivered,1483.86
8442,25,48,Noodles,2025-03-25,18:11:00,Pending,733.19
8443,14,7,Noodles,2025-01-25,16:52:00,Pending,833.22
8444,24,69,Sandwich,2025-05-29,22:05:00,Pending,525.76
8445,17,11,Pizza,2025-02-07,20:34:00,Confirmed,394.88
8446,34,63,Salad,2025-07-18,16:45:00,Confirmed,281.61
8447,9,50,Burger,2025-04-24,13:50:00,Pending,492.39
8448,33,13,Burger,2024-12-04,22:35:00,Confirmed,1295.03
8449,27,46,Noodles,2024-10-25,13:43:00,Confirmed,1394.83
8450,5,65,Pasta,2024-09-25,13:24:00,Cancelled,584.66
8451,8,3,Sandwich,2024-10-12,17:18:00,Confirmed,983.49
8452,25,47,Biryani,2025-05-25,11:14:00,Cancelled,1232.56
8453,12,1,Pizza,2024-08-31,16:06:00,Cancelled,192.45
8454,7,57,Salad,2024-10-31,17:47:00,Delivered,1055.26
8455,4,26,Burger,2024-08-28,14:13:00,Pending,240.51
8456,9,8,Salad,2025-05-14,12:38:00,Confirmed,1097.76
8457,18,13,Salad,2024-10-02,14:34:00,Confirmed,305.68
8458,12,66,Noodles,2024-12-19,19:34:00,Pending,555.59
8459,17,14,Salad,2025-05-12,22:29:00,Delivered,1087.54
8460,32,62,Salad,2025-03-11,20:47:00,Confirmed,504.15
8461,33,58,Noodles,2025-02-09,10:57:00,Pending,722.84
8462,7,68,Soup,2025-03-01,18:23:00,Cancelled,1126.32
8463,33,20,Sandwich,2025-06-23,11:43:00,Pending,842.12
8464,3,8,Thali,2025-04-30,17:58:00,Confirmed,1015.52
8465,17,59,Burger,2025-07-22,15:54:00,Delivered,350.55
8466,27,3,Salad,2024-10-31,11:51:00,Confirmed,729.25
8467,20,4,Pasta,2024-10-29,21:34:00,Pending,1248.26
